i,timestamp,t_time,collisions
2,4122.2465028009,4451,0
2,4126.496031627506,4452,0
2,4127.893355784145,4453,0
2,4130.898277235446,4454,0
2,4137.787432591203,4456,1
2,4139.0035063324,4457,0
2,4142.046470655137,4458,0
2,4142.504889179286,4459,0
2,4144.3843226336585,4460,0
2,4158.563561008316,4461,0
2,4159.484744959864,4462,0
2,4163.224020334086,4463,0
2,4164.622316961269,4464,0
2,4167.400412023472,4465,0
2,4172.404527524383,4466,0
2,4175.025438655903,4467,0
2,4175.136021368868,4468,0
2,4188.369531534086,4469,0
2,4192.402829927635,4470,0
2,4194.740433997041,4471,0
2,4195.617369179677,4472,0
2,4197.621068221928,4473,0
2,4198.768572228956,4474,0
2,4199.797201581325,4475,0
2,4205.134640390635,4476,0
2,4209.5132230351555,4477,0
2,4212.451578190125,4478,0
2,4212.807649670911,4479,0
2,4219.433049643737,4480,0
2,4224.711559544334,4481,0
2,4225.95060235317,4482,0
2,4242.431822849436,4483,0
2,4242.681834200914,4484,0
2,4243.794917401621,4485,0
2,4247.876430713367,4486,0
2,4259.205500201995,4487,0
2,4261.7616140303935,4488,0
2,4263.120166152538,4489,0
2,4269.247756203806,4490,0
2,4270.356231892355,4491,0
2,4279.1542439576215,4492,0
2,4285.143853490659,4493,0
2,4289.485547802653,4494,0
2,4296.988088963659,4495,0
2,4298.201659212818,4496,0
2,4300.791507511423,4497,0
2,4301.133644837147,4498,0
2,4301.804654713253,4499,0
2,4306.532024866148,4500,0
2,4312.378110582246,4501,0
2,4317.231275632667,4502,0
2,4318.077017958833,4503,0
2,4323.710163223466,4504,0
2,4325.070352552938,4505,0
2,4325.369829521336,4506,0
2,4327.589508817378,4507,0
2,4330.471383030547,4508,0
2,4336.449996056021,4509,0
2,4336.573867335484,4510,0
2,4339.447457606852,4511,0
2,4340.12386480383,4512,0
2,4350.618141334612,4513,0
2,4358.726445996795,4514,0
2,4361.573268571716,4515,0
2,4362.449483484666,4516,0
2,4366.227428471087,4517,0
1,3625.799464153223,4520,1
1,3628.4195432936203,4525,2
1,3643.9658953861967,4526,0
1,3647.987452123373,4528,1
1,3648.8435007753624,4529,0
1,3656.394821201585,4530,0
1,3662.580607229771,4531,0
1,3668.1538686325366,4532,0
1,3671.3786838720353,4533,0
1,3675.274840589896,4534,0
1,3683.8494328935294,4535,0
1,3690.1204804868503,4536,0
1,3690.638053774819,4537,0
1,3700.1597937392576,4539,1
1,3700.26601995255,4540,0
1,3708.285080209139,4541,0
1,3712.5747608379793,4542,0
1,3713.3156574835916,4543,0
1,3722.106677293822,4544,0
1,3725.7895852988477,4545,0
1,3729.3034018828566,4546,0
1,3730.258706010949,4547,0
1,3732.900555035681,4548,0
1,3738.554058076069,4549,0
1,3738.917626722813,4550,0
1,3739.717810538652,4551,0
1,3739.8763388771167,4552,0
1,3750.5019986389584,4553,0
1,3756.303246128902,4554,0
1,3757.8568158587614,4555,0
1,3763.037641566538,4556,0
1,3767.1598577970617,4557,0
1,3770.8718203487547,4558,0
1,3776.0564743385617,4559,0
1,3782.8533618967886,4560,0
1,3785.8496821909152,4561,0
1,3799.202943016716,4562,0
1,3801.815829408603,4563,0
1,3808.6417888884203,4564,0
1,3810.278918428169,4566,1
1,3812.2891891549543,4567,0
1,3812.588041702757,4568,0
1,3814.417163625822,4569,0
1,3815.239878592728,4570,0
1,3820.0880489486344,4571,0
1,3825.1603460143897,4572,0
1,3826.418861922669,4573,0
1,3836.1223268658723,4574,0
1,3839.7953731872985,4575,0
1,3841.4907865583327,4576,0
1,3841.7556687054494,4577,0
1,3843.924625694075,4578,0
1,3845.1510488400654,4579,0
1,3847.801352314906,4580,0
1,3849.9450516050106,4581,0
1,3861.990520853523,4582,0
1,3863.7420388129785,4583,0
1,3864.8012210604934,4584,0
1,3866.0810978380887,4585,0
1,3876.0145168061185,4586,0
1,3882.0677771125056,4587,0
1,3884.7537381150746,4588,0
3,3850.334514583601,4591,1
3,3851.575228995078,4593,1
3,3860.0250991217677,4595,1
3,3860.6461162695823,4596,0
3,3860.6640233397043,4597,0
3,3863.3597632377973,4598,0
3,3866.1580207721004,4599,0
3,3866.784911062742,4600,0
3,3877.6716229640365,4601,0
3,3878.579660148503,4602,0
3,3879.555878246082,4603,0
3,3883.7469902301523,4604,0
3,3889.359245615234,4606,1
3,3891.6561171130743,4607,0
3,3896.118754736042,4608,0
3,3903.946424496498,4609,0
0,3289.9953225302675,4612,1
0,3291.188973143273,4613,0
0,3296.905748253999,4615,1
0,3297.702000623315,4616,0
0,3308.0898950398014,4617,0
0,3312.6605491128785,4618,0
0,3315.841546197693,4619,0
0,3316.1269238050077,4623,2
0,3316.187270879106,4624,0
0,3322.679123060854,4625,0
0,3327.7622988565477,4626,0
0,3331.7345499558282,4627,0
0,3333.0417748985533,4628,0
0,3333.3444995203595,4629,0
0,3345.5182076708666,4630,0
0,3349.6993038338314,4631,0
0,3354.816700605921,4632,0
0,3363.461351365851,4633,0
0,3363.9397247343754,4634,0
0,3366.5892769148304,4636,1
0,3372.596996802456,4637,0
0,3376.4409751003504,4638,0
0,3379.2426066118514,4639,0
0,3386.020463106231,4640,0
0,3391.8091374697638,4641,0
0,3395.9223479932375,4642,0
0,3398.0567356737765,4643,0
0,3404.094599374142,4645,1
0,3414.3775134176626,4646,0
0,3419.4494135953096,4647,0
0,3422.8693356134336,4648,0
0,3426.663581931527,4649,0
0,3427.647989060837,4650,0
0,3433.007194319421,4651,0
0,3444.6396637767893,4652,0
0,3452.5478949243384,4653,0
0,3454.258809888434,4654,0
0,3458.9997790754073,4655,0
0,3469.6900783132705,4656,0
0,3470.1670498709154,4657,0
0,3470.1882783888227,4658,0
0,3473.387118738586,4659,0
0,3476.1453980017436,4660,0
0,3486.217503357959,4661,0
0,3486.7195979622443,4662,0
0,3489.4780113067986,4663,0
0,3490.9230556411576,4664,0
0,3501.486279823828,4665,0
0,3502.4956235698646,4666,0
0,3508.3184538022106,4667,0
0,3514.121899165518,4668,0
0,3515.1896392325393,4669,0
0,3517.5042478646906,4670,0
0,3520.755179434962,4671,0
0,3521.3825127454425,4672,0
0,3528.273894933453,4673,0
0,3532.959326016761,4674,0
0,3534.3892273131823,4675,0
0,3534.442677409464,4676,0
0,3535.2769226603014,4677,0
0,3537.1261221931177,4678,0
0,3538.2681055765215,4679,0
0,3542.4529858386963,4680,0
0,3545.4973970490005,4681,0
0,3553.380148453123,4684,2
0,3553.757364484796,4685,0
0,3556.5472551440066,4686,0
0,3561.2387528324443,4687,0
0,3573.8140277631223,4688,0
0,3581.029264473723,4690,1
0,3589.230351849064,4691,0
0,3589.750595241646,4692,0
0,3597.7477270965164,4693,0
0,3619.2893609662833,4694,0
0,3626.2920765656536,4695,0
0,3629.940652212417,4696,0
0,3630.952504987378,4697,0
0,3631.639728866183,4698,0
0,3631.653349337081,4699,0
0,3638.130851740559,4700,0
0,3641.6420326250554,4701,0
0,3646.7747537433306,4702,0
0,3647.357997304987,4703,0
0,3651.6053483915402,4704,0
0,3654.060865271004,4705,0
0,3659.3861544967885,4706,0
0,3660.4521730186293,4707,0
0,3663.439136393027,4708,0
0,3669.677382263068,4709,0
0,3672.9910301656073,4710,0
0,3674.157076789123,4711,0
0,3675.9114100290435,4712,0
0,3679.9783480259543,4713,0
0,3680.345911249218,4714,0
0,3685.1739824441147,4715,0
0,3688.6494076065064,4716,0
0,3709.816638444669,4717,0
0,3710.4770676446356,4718,0
0,3721.6774599257087,4719,0
0,3723.968003020718,4720,0
0,3726.1673596539936,4721,0
0,3728.113161856923,4722,0
0,3728.5201589702815,4723,0
0,3730.189404407717,4724,0
0,3734.9382102855157,4725,0
0,3744.3578775047845,4726,0
0,3746.4571732319587,4727,0
0,3748.496270378101,4728,0
0,3748.7885329745754,4729,0
0,3754.3453651173336,4730,0
0,3756.5865409949356,4731,0
0,3756.827474192188,4732,0
0,3757.3784040057703,4733,0
0,3763.4187290831132,4734,0
0,3768.4343984274815,4735,0
0,3771.140916795432,4736,0
0,3778.791985767148,4737,0
0,3782.8176257276746,4738,0
0,3804.018744922341,4739,0
0,3804.814079761612,4740,0
0,3806.851442925647,4741,0
0,3809.5424403142415,4742,0
0,3809.629004885531,4743,0
0,3810.5936261264505,4747,2
0,3813.7639782968054,4748,0
0,3826.723641832715,4749,0
0,3834.078661451142,4750,0
0,3835.89509301799,4751,0
0,3837.296692126439,4752,0
0,3837.642987671945,4753,0
0,3839.981242158628,4754,0
0,3842.1847141096423,4755,0
0,3844.4029740831197,4756,0
0,3846.752152225468,4757,0
0,3855.3119884235352,4758,0
0,3859.565473282568,4759,0
0,3860.0679120469144,4760,0
0,3865.836925539553,4761,0
0,3866.145412989465,4762,0
0,3868.0501565308273,4763,0
0,3872.083851944842,4764,0
0,3885.2571294777194,4765,0
0,3888.314675136277,4766,0
0,3888.8754351374632,4767,0
0,3891.187729083831,4768,0
0,3896.5213683858383,4769,0
0,3902.761020459996,4770,0
0,3905.8072033155854,4771,0
0,3908.9389544124742,4772,0
0,3911.9942381460864,4773,0
0,3912.6428002826783,4774,0
0,3928.913868232391,4775,0
0,3929.466002432496,4776,0
0,3931.304957090941,4777,0
0,3932.8499294538256,4778,0
0,3935.6853318390918,4779,0
0,3946.4414815026935,4780,0
0,3962.89108304173,4781,0
0,3963.497783502636,4782,0
0,3964.3413375515756,4783,0
0,3966.6908643539914,4784,0
0,3969.2608667568907,4785,0
0,3973.6201727973844,4786,0
0,3975.74307934019,4787,0
0,3977.6886383841875,4788,0
0,3979.6377227513517,4789,0
0,3984.6660707555807,4790,0
0,3985.5386321557557,4791,0
0,3986.6735663309214,4792,0
0,3992.584950326826,4793,0
0,3994.6606616466092,4794,0
0,3996.3359990902536,4795,0
0,4006.3621481775685,4796,0
0,4012.5669026052497,4797,0
0,4015.7809657974394,4798,0
0,4018.39461587224,4799,0
0,4021.317009449785,4800,0
0,4025.0147501592423,4801,0
0,4025.266689406835,4802,0
0,4026.091801011196,4803,0
0,4033.804190438655,4804,0
0,4035.454288460755,4805,0
2,4373.621651418737,4808,1
2,4375.787900732585,4809,0
2,4387.404804726734,4811,1
2,4390.959032437964,4812,0
2,4393.116416022267,4813,0
2,4393.510959421911,4814,0
2,4395.235806555026,4815,0
2,4395.839924841871,4816,0
2,4413.438282009907,4818,1
2,4414.361338571745,4819,0
2,4420.421338474237,4820,0
2,4426.414251119625,4821,0
2,4438.219413395941,4822,0
2,4438.869671623645,4823,0
2,4441.023065281012,4824,0
2,4449.368533084475,4825,0
2,4454.312172706626,4827,1
2,4463.6191495680905,4828,0
2,4464.8447563710115,4829,0
2,4473.208925226295,4830,0
2,4481.227909379417,4831,0
2,4482.706229687232,4832,0
2,4485.792879642031,4833,0
2,4487.370976719954,4834,0
2,4490.283420087804,4835,0
2,4491.475601143154,4836,0
2,4493.2057398855195,4837,0
2,4495.828498316262,4838,0
2,4495.947643207617,4839,0
2,4498.442781436066,4840,0
2,4499.400877955271,4841,0
2,4503.9191774466235,4842,0
2,4506.749097970233,4843,0
2,4507.895938646054,4844,0
2,4514.6101219445345,4845,0
2,4524.920703868257,4846,0
2,4525.715217134117,4847,0
2,4526.786011455359,4848,0
2,4528.796395180244,4849,0
2,4535.8340398677,4850,0
2,4535.859007176754,4851,0
2,4536.1263942751975,4852,0
2,4539.168154211292,4853,0
2,4540.242026680728,4854,0
2,4540.265752644236,4855,0
2,4540.7526349340615,4856,0
2,4542.10228549766,4858,1
2,4552.053526191454,4859,0
2,4557.200190559887,4860,0
2,4557.733827936031,4861,0
2,4562.538797928277,4862,0
2,4564.800782689811,4863,0
2,4565.2528108290135,4864,0
2,4572.277048627883,4865,0
2,4572.5046019210695,4866,0
2,4580.904054473176,4867,0
2,4583.461891353554,4868,0
2,4589.221791968531,4869,0
2,4594.717376204482,4870,0
2,4597.309128821997,4871,0
2,4597.829275606325,4872,0
2,4600.804533832526,4873,0
2,4601.2518849848,4874,0
2,4601.807741470631,4875,0
2,4603.078851761896,4876,0
2,4605.496919309827,4877,0
2,4609.578351232188,4878,0
2,4620.4614605360875,4879,0
2,4623.224732284456,4881,1
2,4626.738326295094,4882,0
1,3890.6700844756438,4888,3
1,3892.2965519531353,4889,0
1,3894.946287615521,4890,0
1,3895.872773190754,4891,0
1,3898.546984236887,4892,0
1,3901.337172432645,4893,0
1,3907.5531338197984,4894,0
1,3915.869302929052,4895,0
1,3916.198085731576,4896,0
1,3917.590542476731,4897,0
1,3921.4506776805665,4898,0
1,3923.8862400937246,4900,1
1,3924.97688613294,4901,0
1,3925.272294743062,4902,0
1,3926.389288814519,4903,0
1,3928.4617058302356,4905,1
1,3933.1842653832814,4906,0
1,3939.5277601604903,4907,0
1,3942.3669890831397,4908,0
1,3942.8976146797318,4909,0
1,3944.0468097325174,4910,0
1,3946.24605338962,4911,0
1,3946.694295695461,4912,0
1,3953.3692073946877,4913,0
1,3954.429313094415,4914,0
1,3963.264159919872,4915,0
1,3970.814150533452,4916,0
1,3974.978015302487,4917,0
1,3981.549583367072,4918,0
1,3981.942298827059,4919,0
1,3987.226934719132,4920,0
1,3987.7982789164644,4921,0
1,3988.3873442059503,4922,0
1,3995.503132890248,4923,0
3,3908.8533786416633,4929,2
3,3915.6578360784324,4930,0
3,3935.003643883447,4931,0
3,3937.0508926446396,4932,0
3,3938.556825232271,4934,1
3,3948.015441706588,4935,0
3,3951.932142452389,4936,0
3,3962.732190502567,4937,0
3,3967.285729553203,4938,0
3,3969.506841029773,4939,0
3,3971.079390514436,4941,1
3,3971.30911513547,4942,0
3,3974.610030402792,4943,0
3,3993.089696025506,4945,1
3,3994.1210443708883,4946,0
3,4003.49239829616,4947,0
3,4004.5302064725,4948,0
3,4010.057012026587,4949,0
3,4010.82260430982,4950,0
3,4012.517514857002,4951,0
3,4013.3096902755187,4952,0
3,4019.5099481171933,4953,0
3,4021.5667794934684,4954,0
3,4033.4039464596335,4955,0
3,4036.5031638676637,4956,0
3,4038.7710106777186,4957,0
3,4038.925729412218,4958,0
3,4039.648848393181,4960,1
3,4047.3181701037956,4961,0
3,4049.4778180512208,4962,0
3,4051.833298607805,4963,0
3,4054.3592150679556,4964,0
3,4056.300665406655,4965,0
3,4064.9185371893077,4966,0
3,4068.858091686577,4967,0
3,4069.0058053130488,4968,0
3,4069.2852422938436,4969,0
3,4071.101844792971,4970,0
3,4074.299261110364,4971,0
3,4079.50254422455,4972,0
3,4100.360789756367,4973,0
3,4106.490799872556,4974,0
3,4110.7561070884385,4975,0
3,4119.496974660539,4976,0
3,4122.787662394575,4977,0
3,4127.797946006022,4978,0
3,4127.842270249343,4979,0
3,4132.595429726391,4980,0
3,4132.74693508418,4981,0
3,4133.179240376474,4982,0
3,4138.946119433518,4983,0
3,4144.392653956465,4984,0
3,4144.392761882863,4985,0
3,4146.017470353431,4986,0
3,4146.958312505145,4987,0
3,4148.404093251504,4988,0
3,4149.085937671934,4989,0
3,4150.075574520311,4990,0
3,4157.635370958781,4991,0
3,4160.733456604892,4992,0
3,4166.286555848783,4993,0
3,4171.512062815595,4994,0
3,4172.650967451403,4995,0
3,4177.142949670429,4996,0
3,4181.235711449088,4997,0
3,4185.760998011064,4999,1
